id,LR,RF,KRN,GBR,ETR,Ridge,cb,Ada,GCN_canonical_ESOL,GCN_attentivefp_ESOL,GAT_canonical_ESOL,GAT_attentivefp_ESOL,Weave_canonical_ESOL,Weave_attentivefp_ESOL,MPNN_canonical_ESOL,MPNN_attentivefp_ESOL,AttentiveFP_canonical_ESOL,AttentiveFP_attentivefp_ESOL,gin_supervised_contextpred_ESOL,gin_supervised_infomax_ESOL,gin_supervised_edgepred_ESOL,gin_supervised_masking_ESOL,label
361,-1.568789173,-1.907359986,-2.0512002,-2.057952086,-1.311800045,-1.597831863,-1.895164295,-2.37695114,-1.9532967,-1.6372596,-3.306631,-2.520319,-2.2749124,-2.5611877,-1.8829111,-2.4597635,-2.1031594,-1.8334298,-1.4981304,-1.7378258,-3.0891387,-1.750562,-1.78
362,-5.789211976,-3.509734983,-2.9720001,-3.199180991,-2.851080005,-5.528784077,-2.936853124,-3.629782625,-3.0462072,-2.7231276,-5.5891476,-3.4397688,-2.8397126,-4.402886,-3.5065675,-3.9499228,-3.3519802,-3.1850705,-2.605973,-3.7793632,-3.2664745,-3.2491543,-3.26
363,-1.464021454,-2.287905,-2.8260002,-1.113653321,-2.834400015,-1.487400136,-1.94414052,-1.785793056,-2.3417604,-1.7907383,-2.4897656,-2.674374,-1.8878081,-1.9025319,-2.5675838,-2.2772396,-2.6731596,-2.9500492,-3.2331378,-2.5165303,-2.6691058,-3.7688773,-2.59
364,-4.487819406,-3.603410032,-3.7094002,-3.33934492,-3.210900037,-4.499602555,-3.726547066,-2.37695114,-2.9881108,-2.6381361,-4.7455606,-5.048971,-3.1730642,-3.207954,-3.0635257,-3.6044936,-3.670412,-3.5532022,-3.2051442,-2.6905832,-2.4287114,-2.7520175,-3.09
365,-0.757285884,-1.189090026,-0.402,-0.821599617,-4.983300128,-0.743065934,-0.165499103,-1.794641272,-0.42285633,-0.10249895,-0.7342643,0.32552528,1.1377248,-0.72488415,0.76272357,0.62099385,0.9268675,0.65068865,-0.23650174,0.34978014,0.6603121,1.3622432,1.1
366,-3.720401161,-4.031280017,-3.5960002,-3.648205072,-2.799639993,-3.784567692,-4.08596314,-3.734428116,-2.6734052,-1.9365668,-2.9816246,-2.2475667,-2.3539853,-2.6977649,-2.6856632,-2.8839438,-2.6641812,-2.420689,-2.328009,-2.9240205,-3.2420857,-2.781954,-2.92
367,-0.314157826,-0.323570005,-2.9100003,-0.818171352,-1.050400009,-0.305451677,-0.320590798,-2.006265846,-0.10384299,-0.47453946,-1.2318101,-0.5581274,0.015289707,-0.5200244,0.40873218,-0.07340689,0.001195431,0.1808362,-0.42325595,-0.116453744,0.30010632,-0.078873925,-0.14
368,-3.212115039,-3.627890003,-2.9819999,-3.46679806,-3.59620002,-3.234269173,-3.185652274,-3.734428116,-2.6533406,-2.0240693,-2.9738345,-1.8036016,-2.1619906,-2.6977649,-2.6386843,-2.781543,-2.6313732,-2.398539,-2.246068,-2.522817,-3.1552176,-2.5558844,-2.55
369,-6.966687717,-4.187104986,-2.7274003,-4.421907532,-3.749599972,-6.846743843,-4.680543322,-4.173306685,-4.5228896,-3.0826306,-5.421741,-4.6403217,-5.0394483,-4.7492757,-3.8658447,-4.698696,-4.286661,-4.0396023,-4.3209405,-4.832564,-3.4056108,-4.362096,-4.77
370,1.339283641,-2.974269969,-0.21400002,-2.403331951,-4.023800026,1.055842083,-2.590953077,-2.257621317,-3.0839028,-3.402594,-3.5717378,-4.4542136,-2.3165765,-2.5669644,-2.426333,-2.230372,-2.5453715,-2.9847286,-2.6491666,-3.192892,-2.2352462,-4.027996,-1.877
371,-2.45873439,-2.126969994,-2.6419997,-1.589356362,-2.291629975,-2.440016984,-2.296373898,-2.604609263,-1.895057,-1.5668423,-2.3043022,-1.1765835,-1.7629739,-2.0013092,-1.9364955,-1.9495014,-2.0267596,-1.6519594,-1.4410458,-1.7885362,-2.2455242,-2.004004,-1.8
372,-2.376372984,-2.769779981,-4.1402,-2.788505653,-3.502239971,-2.357054681,-2.810797702,-3.214136316,-2.370381,-2.1359785,-3.1360383,-3.6283865,-2.6478705,-2.5690079,-2.8604589,-2.6947286,-2.8427546,-2.6495645,-1.5457324,-2.670868,-3.611132,-2.9023626,-3.01
373,-6.097795368,-4.127140036,-3.684,-4.77245896,-5.003650141,-5.962223704,-4.175262209,-3.734428116,-4.334177,-3.9600523,-6.139199,-6.747607,-3.955521,-5.230417,-4.0342994,-4.216032,-4.596714,-4.215225,-3.9713836,-4.7991595,-4.7465744,-3.4956076,-3.78
374,-1.074257488,-2.42881998,-1.416,-2.371042801,-0.639989988,-1.003368047,-2.150599881,-2.411405893,-1.9074329,-1.8247132,-3.1783457,-2.594998,-1.1296312,-1.8159869,-1.3507483,-1.8265244,-1.8664223,-1.7303691,-2.0196054,-1.5256115,-1.7779754,-1.1260263,-0.985
375,-5.626528572,-4.262870137,-3.8237998,-4.028215529,-2.92634002,-5.581885439,-3.755091774,-4.772531264,-3.5574465,-3.22309,-6.726434,-4.578382,-3.9347436,-5.572088,-3.859999,-4.3628244,-4.3333063,-4.1540327,-3.3037648,-5.187763,-3.243063,-3.5063214,-4.19
376,-4.72215417,-2.860120036,-3.4959998,-3.195174358,-1.468799953,-4.615320499,-2.980853632,-3.071567353,-1.6067044,-1.5194453,-3.5922055,-3.041903,-1.3769804,-2.38352,-1.7038443,-1.7542242,-2.0070515,-1.9673816,-2.0045202,-2.2599318,-2.93154,-1.3795018,-1.3
377,-0.348373796,-0.825880005,-3.454,-0.876167511,-0.303799998,-0.415836077,-0.658011662,-2.37695114,-0.72199696,-0.8858659,-1.707533,-0.94302624,-0.45208377,-0.9097582,-0.35308832,-0.7460537,-0.4987905,-0.32146454,-0.92060685,-0.58339983,-0.13595489,-1.0457798,-1.92
378,-3.3156915,-3.768179993,-2.0506,-3.704223941,-5.006179914,-3.41052878,-4.139215833,-3.071567353,-2.7168043,-2.2836943,-4.5559287,-3.3158722,-3.4033742,-3.8494682,-3.4159725,-2.8295822,-3.4995828,-3.2021732,-3.7621808,-3.3819597,-3.7528067,-3.8952048,-3
379,0.576814511,-2.934139985,-4.5509996,-3.207040994,-0.123839994,0.131791776,-2.590560299,-3.887957234,-4.833257,-3.3776548,-5.5082846,-4.8128285,-2.8812323,-3.9998677,-3.7107706,-4.2023215,-3.369337,-3.128846,-2.43415,-2.7758796,-2.7932804,-2.7318397,-2.404
380,-3.207880554,-3.26732907,-2.708,-3.112248604,-3.310000022,-3.184280207,-3.454935262,-4.559687732,-1.9024746,-1.8641696,-3.4060645,-2.2408695,-1.6888627,-2.0789595,-2.2555869,-2.4260867,-2.0549366,-1.8738542,-2.3382556,-2.1839979,-1.2217826,-2.5271556,-2.35
381,-0.631783551,-0.709459998,-0.22400002,-0.643920718,-0.389200005,-0.587503135,-1.760863588,-1.909532624,-1.7708969,-1.8170846,-2.160345,-2.6971421,-1.2373837,-0.27315,-3.2777584,-1.5707725,-0.41265154,-0.99303937,-2.4627295,-1.9631633,-2.9277828,-3.0615733,-1.84
382,-2.958361159,-3.350749962,-2.9919999,-3.332478324,-3.336099987,-2.957932222,-3.389552696,-3.734428116,-5.6850624,-3.4807487,-5.79666,-6.4848766,-4.685077,-6.3667064,-3.872774,-4.9839487,-5.0574684,-4.424279,-3.734791,-5.3462777,-3.6106088,-2.445771,-5.47
383,-4.001063596,-2.697420034,-3.5928001,-3.01478269,-2.357880089,-3.941163554,-2.68701902,-2.880341029,-4.066265,-3.1616073,-3.5761423,-3.1278095,-3.1965172,-3.56649,-3.6926515,-3.9013402,-3.305297,-3.1621544,-2.785052,-3.4157376,-1.9139131,-3.1106465,-2.478
384,-4.297183212,-4.604420131,-4.71,-4.317101223,-4.620000124,-4.258687924,-4.692627001,-4.883628202,-3.6974542,-2.824801,-4.2098484,-3.9953637,-3.7891626,-2.858737,-3.738388,-4.321606,-4.505469,-4.3211026,-4.4630775,-3.651385,-2.3175335,-4.5527368,-4.44
385,-1.780182008,-2.338930013,-2.2020001,-2.676830887,-2.523600044,-1.841068272,-1.764250138,-2.604609263,-1.4313619,-1.0770211,-2.663517,-2.4389098,-1.0822227,-2.0393798,-1.2089858,-1.8052391,-1.1478474,-1.1106484,-1.3992302,-1.6545254,-2.5750244,-1.2316592,-1.21
386,-2.7122351,-1.927550003,-1.1600001,-3.054001944,-1.116929995,-2.677088755,-2.023060791,-2.257621317,-1.6215086,-1.2562816,-1.6074737,-1.6489118,0.5079076,-1.2969661,0.18168476,-0.777967,0.13997197,-0.5324671,-0.49373788,-0.6213544,-0.6647033,0.81989855,-0.36
387,-1.847856517,-2.224519979,-2.7330003,-2.314469138,-2.624890034,-1.843237798,-1.914359907,-2.604609263,-1.9162021,-1.6383574,-2.773387,-2.2348514,-1.3168956,-1.9150966,-1.3089705,-1.371797,-1.747142,-1.092942,-1.1706822,-1.6334232,-2.0739648,-1.4640452,-1.803
388,-0.878225471,-0.928469996,-1.076,-1.2594756,-1.100399981,-0.948242205,-1.000183414,-2.604609263,-0.49966854,-0.7971581,-1.4011197,-2.4647393,-0.5039356,-1.2173777,-0.2863257,-0.89188373,-0.8852023,-0.8568934,-0.23777688,-0.82425225,-0.9593827,-0.63587666,-0.8
389,-5.2307122,-3.983869997,-5.8312,-3.50697903,-4.3179,-5.211375997,-3.753445982,-4.313000049,-3.6655304,-2.5407624,-4.617588,-4.79134,-4.509827,-4.3088,-4.439573,-4.3448896,-3.8672159,-3.8598678,-3.6803076,-4.3660283,-5.435221,-4.313086,-4.73
390,-4.247300729,-5.914900093,-5.476,-4.094491,-8.476200366,-4.206801819,-5.383840462,-4.450700542,-4.83999,-4.2176604,-5.8408523,-5.97628,-6.896023,-5.300261,-6.6333976,-5.7064114,-5.874131,-5.554023,-5.0134916,-5.682651,-6.4523726,-5.6261935,-6.96
391,-3.262754178,-3.014889995,-2.7498002,-2.682332188,-5.230000019,-3.18916463,-3.266886278,-2.880341029,-3.0081193,-2.3220115,-4.0635147,-3.760489,-3.204481,-3.0991292,-3.3920844,-3.377127,-3.5691602,-3.176544,-2.9250703,-3.4006007,-3.3877656,-3.1670048,-3.2
392,-3.158439526,-2.523549978,-2.5182002,-2.28043042,-2.200799932,-3.053106781,-2.34846269,-2.806342099,-3.2125208,-2.455275,-3.695661,-3.0042095,-1.8000883,-3.1520343,-2.5947762,-2.3845994,-2.137328,-1.8972144,-1.5335244,-2.186921,-2.9404309,-2.0754097,-2.36
393,-2.725346955,-2.274106291,-1.5519999,-2.895870533,-2.193333308,-2.734682355,-2.469479655,-4.559687732,-2.6491568,-1.835742,-3.106452,-3.948577,-1.9948708,-2.3865788,-2.4617481,-2.3682306,-2.6594038,-2.292774,-2.6280007,-2.7381408,-1.4429575,-2.513334,-2.74
394,-2.24716819,-3.667899974,-2.498,-3.51861701,-1.82250002,-2.195249109,-3.0546477,-2.806342099,-3.7526639,-2.6708891,-4.648761,-4.314295,-3.3976452,-4.7393193,-2.8231466,-3.8517404,-4.0823965,-3.9617846,-3.1941469,-4.073184,-3.090388,-3.0921657,-3.35
395,-0.799970928,-0.685339993,-0.28599998,-0.876167511,-0.3942,-0.820036677,-0.089522978,-2.37695114,-0.29451787,-1.0755265,-2.1256964,-1.1338937,-0.2938227,-1.3324889,-0.361125,-0.9635971,-0.867295,-0.71115005,-0.84191597,-1.1918402,-0.92597914,-0.5829865,-0.83
396,-1.541378623,-2.697339972,-3.4060001,-2.203862334,0.448900002,-1.687384738,-2.258092262,-2.431055361,-3.081126,-2.0468085,-4.45791,-4.278125,-2.9938734,-3.4219594,-3.0743434,-3.1054516,-3.7757127,-3.0098932,-2.3720129,-2.8274271,-3.6000597,-2.9144847,-3.33
397,-4.883893204,-4.663870012,-5.4409995,-4.155712083,-5.468000054,-4.894337638,-5.648629483,-3.887957234,-4.930057,-3.9101987,-5.9215174,-5.9674664,-5.8612456,-4.959061,-6.003594,-5.717743,-5.756563,-4.9385138,-5.021607,-5.5424833,-5.475878,-5.8254914,-6.39
398,0.614267699,-3.287210003,-2.4600003,-2.425304286,-5.3429,0.440398325,-1.842304953,-2.880341029,-4.681531,-4.0180373,-5.579049,-4.3122015,-4.7267556,-5.277253,-4.3017287,-4.0906796,-5.1545525,-4.165035,-3.1453989,-3.9088666,-3.5709198,-3.4004622,-4.873
399,-0.349451573,-4.081300018,-1.416,-2.259538677,-2.220000029,-0.423264118,-1.254333441,-2.006265846,-1.9768884,-1.4731867,-2.9429226,-2.4153135,-1.6672715,-2.300377,-1.4315104,-1.6005753,-1.6540186,-1.7736269,-1.270884,-1.4950417,-2.5665781,-1.7086301,-2.54
400,1.782885891,-2.303029972,-2.0621998,-2.848628157,-2.720359962,1.561350947,-1.976680583,-2.37695114,-2.8345401,-2.1580195,-4.0433564,-4.1275067,-3.3005257,-3.5511281,-2.9107704,-2.9030635,-2.7856007,-3.2489095,-2.781823,-2.1934843,-2.5715373,-3.289334,-3.14
401,-3.074080854,-3.79489999,-2.9900002,-3.791701096,-4.917079859,-3.218137062,-3.829700526,-3.91507803,-3.8601768,-3.3821259,-4.596188,-4.4584813,-2.7691958,-3.3368533,-3.5699954,-3.7449656,-3.589984,-3.0009236,-2.35894,-3.2697449,-3.856316,-3.6005776,-3.81
402,-2.632170906,-3.727990007,-3.884,-3.342293917,-4.572200031,-2.685952436,-3.408927771,-4.313000049,-3.8695464,-2.6848264,-6.036644,-5.323193,-4.059245,-4.4728875,-3.9775906,-4.042741,-4.569515,-3.2100074,-3.7076693,-4.410392,-4.7471967,-3.8282542,-4.28
403,-1.704514441,-1.739300001,-0.91,-1.811119015,-1.14599998,-1.732401789,-1.382341965,-2.37695114,-0.79754615,-0.8345212,-2.061616,-2.5462127,-0.30408493,-1.3415425,-0.7025127,-0.6565799,-1.0741483,-0.93278956,-1.0198431,-1.354275,-1.3953303,-1.2891533,-0.89
404,-3.048608469,-2.091281677,-2.0681999,-2.249865742,-1.284399998,-2.993884941,-1.821378119,-3.629782625,-2.586773,-1.5678128,-3.444828,-2.5516977,-1.3411924,-1.5514315,-1.9710209,-1.8354727,-1.496093,-1.5198853,-1.8546704,-1.8771772,-1.1036115,-1.3925328,-2.23
405,-5.050777247,-4.533900012,-4.2728,-4.106820545,-5.659999847,-5.001230118,-4.527161269,-2.257621317,-4.310223,-3.673362,-6.2926993,-5.6190886,-4.7592916,-5.3956695,-4.387627,-4.5600395,-4.875408,-4.439781,-5.0470657,-3.7898288,-2.9038455,-3.7317812,-4.63
406,-1.726314599,-3.086669989,-2.084,-3.67122356,-0.387919992,-1.720399598,-2.749553485,-2.411405893,-1.5346537,-1.0330768,-2.8159251,-2.5419674,-1.4016215,-1.9298689,-1.1912303,-2.7963238,-1.5603471,-1.124646,-1.4412891,-1.6166523,-2.2889032,-1.2329369,-0.95
407,-3.047575354,-3.470829964,-3.6514,-3.691075004,-3.72859998,-3.079277482,-3.325565392,-2.604609263,-3.4893663,-2.5412378,-4.0836177,-3.6250029,-3.0194392,-3.442148,-3.0042634,-3.6397388,-2.6523764,-2.7189572,-2.681138,-3.134292,-3.1207824,-3.0779521,-3.483
408,-2.68153878,-3.32650996,-2.6054,-3.466418644,-3.741199975,-2.743199971,-3.374209562,-1.965139647,-3.2756531,-2.149891,-4.460162,-3.0299883,-3.251745,-3.1479065,-2.9363627,-3.0394554,-2.9259646,-2.7768934,-3.5994947,-3.484225,-2.9380772,-3.3673494,-3.592
409,-2.401487267,-3.346166673,-3.096,-1.802600153,0.068300004,-2.389235827,-2.891712975,-1.965139647,-1.165797,-1.1926079,-1.8787239,-2.4066932,-0.40263686,-1.794062,-0.50352407,-1.0016569,-1.290295,-1.3456025,-0.7382498,-1.2995603,-1.5671257,-0.7586924,-0.88
410,-4.900946251,-3.981795018,-0.8042,-3.488855043,-2.537450044,-4.937219566,-3.250640308,-4.213305291,-2.5660374,-3.2154124,-4.144546,-5.2447762,-2.0123844,-2.6536665,-2.0892537,-2.1962097,-2.5119262,-2.5975754,-2.7441962,-2.9349258,-2.3735228,-1.6220617,-2.154
411,-2.129647844,-2.648480042,-2.5196002,-2.403033581,-2.390000105,-2.196962539,-2.760883841,-2.806342099,-3.1846604,-2.358765,-4.146409,-5.133324,-2.728722,-3.7202756,-3.0866961,-3.136422,-3.8438053,-3.4613938,-3.1745455,-3.7558517,-2.0442085,-2.6184309,-3.36
412,-1.098487236,-1.916129984,0.031999994,-2.303514849,-0.360939993,-1.155836867,-1.594669757,-1.965139647,-3.0715573,-3.1406572,-3.207312,-4.0351286,-1.5499474,-1.1930959,-1.6154852,-1.3652909,-2.2675307,-2.6400616,-1.321251,-1.5470136,-1.0899576,-1.1235951,-2.36
413,-1.196452952,-1.480733319,-1.8504002,-2.025083007,-2.614659946,-1.222161786,-1.870516563,-2.411405893,-1.4757725,-1.6851773,-2.4367528,-1.4989196,-1.0367213,-1.5683783,-1.2435675,-1.2849263,-1.8301572,-1.4273007,-1.3147643,-1.7283456,-1.6351252,-1.372417,-0.74
414,-6.43928009,-5.751199986,-6.1134005,-5.382186256,-6.290329938,-6.452745645,-6.38077003,-4.402844382,-5.6037736,-3.6754818,-6.445498,-7.0281725,-7.522372,-6.0059814,-6.701962,-5.9131145,-7.1157837,-6.100322,-6.5927753,-5.533782,-5.2122445,-5.6858315,-6.307
415,-1.764330797,-0.700143336,-1.624,-2.053962567,-0.018799999,-1.834867273,-0.684370072,-2.257621317,0.04046391,-0.51407295,-1.5178808,-0.5706498,0.9957982,-0.9387983,0.55780166,0.15974264,0.042536497,-0.013807058,-0.15740417,-0.3838759,-1.3048695,0.8378084,0.49
416,-2.949442125,-2.73389,-2.7640002,-2.764875578,-1.948709993,-2.988873844,-3.169976141,-3.477411892,-2.3073578,-1.7996092,-2.52065,-1.6543394,-1.7595764,-2.0586197,-1.6684129,-2.042868,-2.0430934,-1.4832389,-1.8547372,-1.6959838,-2.1695378,-2.0658493,-1.96
417,-6.769561083,-6.204000051,-5.592,-6.00716451,-8.590000391,-6.665622863,-6.215264741,-4.772531264,-5.872883,-4.7066264,-7.4410563,-6.888652,-7.0355997,-6.3519726,-6.8458877,-7.1079516,-7.06141,-6.118436,-6.2495775,-7.0550804,-6.0059032,-6.5013013,-7.28
418,-4.377189027,-3.624061669,-4.156,-3.502694273,-3.734500012,-4.388024951,-3.613541013,-4.047715121,-3.3450246,-3.2997644,-5.605692,-4.6490355,-3.9298372,-4.8692555,-4.356067,-4.3291407,-4.539823,-4.0856495,-3.1843736,-4.2004747,-3.8632371,-3.7317617,-3.81
419,-2.598717393,-2.791329983,-2.8600001,-2.357228581,-2.996899967,-2.574918503,-1.857072262,-2.806342099,-2.8840384,-2.6436749,-2.9613724,-2.1898355,-2.0675323,-3.1376088,-2.80105,-3.2122657,-2.6930954,-2.6548917,-2.0821302,-2.6939108,-2.8222568,-2.6699333,-3
420,-4.131996835,-4.056859988,-4.3628,-3.805726805,-3.45840004,-4.151655694,-4.408652739,-2.257621317,-3.8976111,-2.8895843,-5.6888785,-5.24263,-4.52399,-5.296893,-4.3480697,-4.6406994,-4.76499,-4.3118687,-4.5360074,-3.8388188,-3.3156993,-3.8622818,-4.42
421,-5.159417311,-4.115113311,-2.4828,-4.045499622,-4.509700069,-5.139825633,-4.579739593,-4.666176348,-4.2679996,-3.2311869,-5.7358375,-4.6359825,-3.9505138,-3.9877627,-4.877991,-4.444057,-4.0444803,-3.5382504,-2.5054872,-4.4140463,-2.5947402,-4.8586864,-4.411
422,-4.669002893,-3.524289996,-2.3980002,-3.725650905,-2.253350039,-4.696825451,-3.979253435,-4.772531264,-3.6798034,-2.9287271,-5.1323805,-4.715199,-4.582679,-4.1530576,-4.4020743,-4.2900524,-4.4576864,-3.9221833,-4.5474377,-3.8433926,-2.93196,-4.0200996,-5.4
423,-4.013833256,-3.738810061,-3.8519998,-3.848029454,-5.083999987,-3.93324938,-3.378293437,-3.477411892,-4.3243175,-2.9265168,-5.113253,-5.416164,-5.358796,-4.2770333,-5.125852,-5.029793,-4.9562902,-4.5620475,-4.076833,-4.8054423,-5.183869,-4.7982373,-4.5
424,-3.261771725,-4.197840066,-3.7020001,-3.610308901,-3.55669009,-3.346614457,-4.245412258,-4.090090968,-3.891212,-3.1145306,-4.8058944,-5.0793085,-3.7719126,-4.386099,-3.3582819,-4.0499372,-4.107113,-3.7355757,-3.0853949,-4.3745246,-4.2273192,-3.3836129,-3.952
425,-3.620888167,-2.524940011,-2.2498002,-2.400062892,-3.306930032,-3.561508968,-2.71896429,-3.071567353,-2.6319907,-2.4366326,-3.8584118,-4.5596523,-2.076407,-3.029065,-2.5283093,-2.9199398,-2.9413033,-2.870208,-3.0643852,-3.309663,-1.6861476,-2.090285,-2.356
426,-1.582312215,-2.048839992,-1.8360001,-2.027085684,-1.891400021,-1.573213167,-1.998870261,-2.257621317,-2.0716693,-1.7631679,-3.3358016,-3.751799,-2.1603649,-2.7700284,-1.9873312,-2.528589,-2.199699,-2.2064447,-2.276933,-2.9295962,-2.842247,-2.2512758,-2.08
427,0.048298725,-1.578390002,-1.0164,-1.916235386,-2.360489993,-0.036509804,-1.478252717,-1.965139647,-1.6048877,-1.5687466,-2.1979508,-2.8376446,-1.5885153,-1.7048361,-1.5689836,-1.4300131,-0.9412625,-1.5456508,-1.456203,-0.9652002,-1.6714088,-2.315889,-1.77
428,-1.911888189,-3.590619995,-0.81399995,-3.186759554,-4.533020048,-1.99707919,-3.191700454,-2.604609263,-3.02073,-3.2503624,-5.7431564,-5.932856,-2.0932605,-2.5358815,-2.8179314,-2.400245,-2.4530182,-2.5224528,-2.0876942,-2.41609,-1.6864792,-2.8009837,-3.083
429,-3.070330038,-4.236910035,-2.0700002,-4.171579368,-6.649930015,-3.103815522,-4.103717334,-2.604609263,-6.2003126,-5.3208385,-8.152117,-6.918806,-5.902362,-7.051053,-7.4641047,-5.873865,-6.686777,-6.762412,-5.5474253,-5.6517787,-6.7870703,-7.151328,-5.259
430,-1.851493658,-2.921633241,-1.8059998,-2.697745244,-3.06323338,-1.890334685,-2.865864965,-2.880341029,-4.1008058,-3.282704,-5.767774,-4.966674,-4.037734,-4.9944234,-5.0276446,-4.8351703,-5.430292,-5.2745695,-5.300713,-4.4374595,-3.0222752,-4.408197,-4.86
431,-2.27369442,-3.01614342,-1.89,-2.053962567,-3.3950001,-2.274739983,-2.709633501,-2.257621317,-2.8382182,-2.326365,-3.9541507,-3.315125,-2.3631656,-2.1123912,-2.930356,-3.00436,-3.2597198,-3.5966196,-2.7727864,-3.1388347,-2.7065032,-6.308466,-3.1
432,-5.376861625,-4.482879998,-2.8460002,-4.085913084,-4.740000129,-5.28553894,-4.693593529,-4.402844382,-6.887281,-4.8649526,-9.168025,-9.22488,-6.6957436,-7.4286985,-7.564633,-6.4990172,-7.8072815,-8.04396,-6.2284536,-9.37979,-4.1178427,-6.5411,-7.278
433,-3.637274789,-3.535460006,-3.692,-4.028643529,-4.494400043,-3.553538069,-3.47789942,-4.173306685,-3.6961138,-2.4959242,-4.2038937,-3.8182073,-3.147116,-3.571593,-3.3374333,-3.9506547,-2.9130473,-2.6087422,-2.5057693,-3.0916798,-3.3680658,-1.8680062,-2.86
434,-3.178071106,-4.07908502,-1.9993999,-4.776507305,-3.968100073,-3.350464591,-4.328866036,-4.202555585,-4.0407934,-3.169889,-5.6091886,-5.458012,-4.8833246,-5.2163577,-4.678368,-4.619687,-4.1041994,-4.0353155,-3.8825529,-4.5889997,-4.4922366,-4.662006,-5.24
435,-3.216479803,-3.959511558,-4.9639997,-3.11885692,-3.964444439,-3.185191629,-3.805118103,-4.806230207,-2.4339774,-1.9005346,-3.8795905,-3.1866112,-2.1716743,-2.226762,-2.2936897,-2.4181476,-2.2062125,-1.9642317,-2.6851764,-2.6568425,-1.445373,-2.8268545,-2.39
436,-2.062631525,-1.812610024,-2.1200001,-2.174598159,-1.717400036,-1.989331235,-1.868191756,-2.604609263,-1.0732235,-1.4539137,-2.9071808,-2.5927172,-1.3096395,-1.5292388,-1.643175,-2.1856985,-1.5342164,-1.3413315,-1.0502516,-1.5645475,-1.6471432,-1.8993188,-1.34
437,-2.262460287,-1.487102493,-0.89799994,-2.219553683,-1.309600012,-2.288521929,-1.859226828,-3.649998367,-1.4268525,-0.8932306,-2.219506,-2.3963165,-0.6983412,-1.4765674,-0.6493455,-1.0254467,-1.1480798,-1.0615679,-1.5036277,-1.4278558,-1.6414407,-1.2912033,-1.06
438,-1.393833402,-1.272980009,-2.314,-1.671535758,0.110100005,-1.466826933,-1.9404009,-2.604609263,-2.1125991,-1.7893093,-2.544293,-2.7068763,-2.657978,-1.9256763,-2.2930489,-2.834325,-2.9528766,-2.5464337,-2.7043016,-2.1424406,-2.1674654,-3.2550051,-2.51
439,-2.742713534,-1.437919983,-1.292,-2.004825251,-1.14599998,-2.745989297,-1.567603946,-2.37695114,-1.520689,-1.1015086,-2.355731,-2.393786,-0.841463,-1.7312763,-0.8739071,-1.3980774,-1.3202335,-1.396351,-1.4136417,-1.4237671,-1.6483936,-1.470079,-1.32
440,-2.00162727,-2.43524001,-2.512,-2.367223323,-1.676199968,-2.073412152,-2.369487866,-2.431055361,-2.0560968,-1.7332218,-2.530192,-1.825609,-1.454123,-2.0586197,-1.5704699,-1.9119043,-2.0722308,-1.5102388,-1.7354558,-1.7908369,-2.2433174,-1.8576465,-2.37
441,0.679578807,-0.858640006,-0.252,-0.173565314,0.696999996,0.591997118,0.416456146,-1.785793056,0.07676546,-0.9026771,1.0000857,-1.675558,-0.17974114,3.2929657,-0.48775828,-0.39413315,0.28073287,0.74185276,-0.8844613,0.36896807,-1.2277887,0.22689223,-0.244
442,-3.033021358,-3.990139921,-4.6736,-3.076498803,-3.071400044,-2.990887329,-3.551768451,-2.806342099,-3.0290043,-2.5210462,-5.1490526,-3.7930803,-3.4782228,-4.3903623,-3.4703004,-3.6954818,-3.3623097,-3.0509214,-2.062932,-2.6545918,-3.7936668,-2.970023,-2.86
443,-3.321218397,-3.484530012,-3.9100003,-3.922708985,-3.044999957,-3.393035432,-3.705545647,-4.173306685,-2.1021864,-1.9449794,-2.811953,-3.1593719,-2.2959642,-2.119995,-2.3508358,-2.0959976,-2.4091864,-2.1557243,-1.7438632,-2.2024345,-3.160022,-2.6465993,-2.38
444,-4.297183212,-4.604420131,-4.71,-4.317101223,-4.620000124,-4.258687924,-4.692627001,-4.883628202,-4.0759816,-3.1020222,-4.6237564,-4.385278,-4.353919,-3.2484705,-4.577509,-4.9180565,-5.1010942,-4.9200187,-4.924796,-4.16665,-2.3607523,-4.761951,-5.05
445,-2.834563444,-3.571790099,-3.074,-2.944339601,-4.070000172,-2.822848743,-3.078421463,-3.649998367,-3.637563,-2.5524027,-4.157281,-5.031612,-4.200347,-3.5201726,-3.786563,-4.0742383,-4.016699,-3.6732728,-2.7567122,-4.068079,-4.792731,-4.509342,-4.56
446,-0.938859326,-0.820570009,-1.126,-1.173068726,0.131000005,-1.017453487,-0.738618067,-2.37695114,-0.011293367,-0.80331886,-1.9975535,-2.251819,0.047382906,-1.254862,-0.01483044,-0.88987654,-0.6610998,-0.8398318,0.053595945,-0.89821273,-1.0016359,-0.23263046,-0.36
